"experiment_id","symbol","timeframe","horizon","start","end","indicator_set","atr_period","sl_mult","tp_mult","trail","sizing","atr_risk_pct","fixed_lot","commission_per_side","spread_points","slippage_points","max_positions","cooldown_bars","notes"
"Sd20cf0675f380e00","US100Z25.sim","M30","5y","2020-11-10","2025-11-10","N/A","18","2.8","1.81","none","ATR_RISK","0.66",,"0","34","15","1","5",""
"Sfd08501012376098","US500Z25.sim","M30","3y","2022-11-10","2025-11-10","N/A","20","2.8","3.06","none","FIXED_LOT",,"0.29","0","6","4","1","5",""
"Sd4729c2023f6bf6e","US30Z25.sim","H4","3y","2022-11-10","2025-11-10","N/A","19","2.29","3.15","none","FIXED_LOT",,"0.31","0","6","19","1","5",""
"Sa1e97658023cf41d","US100Z25.sim","H1","5y","2020-11-10","2025-11-10","N/A","18","1.9","1.33","none","FIXED_LOT",,"0.1","0","10","29","1","0",""
"S77c3c25f70f99bbd","US30Z25.sim","H1","5y","2020-11-10","2025-11-10","N/A","17","2.23","2.94","none","ATR_RISK","0.52",,"0","15","17","2","0",""
"S726029bc8610d585","XAUZ25.sim","H1","3y","2022-11-10","2025-11-10","N/A","19","1.47","1.76","none","ATR_RISK","0.28",,"0","22","46","2","0",""
"S78b6ce262cfd883f","XAUZ25.sim","M30","3y","2022-11-10","2025-11-10","N/A","10","2.49","1.44","none","ATR_RISK","0.59",,"0","12","27","2","0",""
"S4f339798c2a82d01","BTCX25.sim","M30","3y","2022-11-10","2025-11-10","N/A","19","2.88","3.61","none","ATR_RISK","0.24",,"0","88","20","1","10",""
"S0058b248e45aa40a","BTCX25.sim","H1","3y","2022-11-10","2025-11-10","N/A","20","1.94","3.52","none","ATR_RISK","0.38",,"0","76","61","1","5",""
"S36ed3545735045b7","XAUZ25.sim","H4","3y","2022-11-10","2025-11-10","N/A","21","1.78","3.62","none","FIXED_LOT",,"0.11","0","19","39","1","0",""
"S168a625c1f056164","US30Z25.sim","H4","5y","2020-11-10","2025-11-10","N/A","15","1.89","3.12","none","FIXED_LOT",,"0.12","0","18","20","1","5",""
"S81f6d292a156e3a3","XAUZ25.sim","M30","5y","2020-11-10","2025-11-10","N/A","15","2.02",,"atr1.0","ATR_RISK","0.24",,"0","55","14","1","0",""
"S80f346db2819cd25","US500Z25.sim","H1","5y","2020-11-10","2025-11-10","N/A","11","2.36","2.01","none","ATR_RISK","0.19",,"0","6","8","1","10",""
"S3487bde7caff8269","US100Z25.sim","H1","3y","2022-11-10","2025-11-10","N/A","21","2.08",,"atr1.0","FIXED_LOT",,"0.21","0","31","10","2","0",""
"Sbbfe7c4d19c0afb0","BTCX25.sim","H4","5y","2020-11-10","2025-11-10","N/A","10","1.47","3.64","none","ATR_RISK","0.37",,"0","23","57","1","5",""
"S516122158360bc0a","XAUZ25.sim","M30","5y","2020-11-10","2025-11-10","N/A","11","2.17",,"atr1.0","ATR_RISK","0.11",,"0","40","24","1","5",""
"Sd0c58668c0116c11","US100Z25.sim","H1","3y","2022-11-10","2025-11-10","N/A","19","2.65","2.18","none","FIXED_LOT",,"0.33","0","39","27","2","0",""
"Sa8106bdd6c12837e","USOILZ25.sim","M30","3y","2022-11-10","2025-11-10","N/A","18","2.18",,"atr1.0","ATR_RISK","0.59",,"0","5","15","2","0",""
"S1813a38d64ce13a0","US100Z25.sim","M30","5y","2020-11-10","2025-11-10","N/A","16","2.12",,"atr1.0","ATR_RISK","0.92",,"0","21","38","2","10",""
"S61fa3e03ebaf4224","BTCX25.sim","H1","5y","2020-11-10","2025-11-10","N/A","10","2.1",,"atr1.0","ATR_RISK","0.77",,"0","76","84","1","5",""
"S424873ad9e9db728","US100Z25.sim","M30","5y","2020-11-10","2025-11-10","N/A","11","1.58",,"atr1.0","ATR_RISK","0.49",,"0","12","20","1","0",""
"Sbe4ffb1ffabd1da9","US100Z25.sim","M30","5y","2020-11-10","2025-11-10","N/A","20","1.41","1.51","none","ATR_RISK","0.52",,"0","11","10","1","5",""
"Sb8af312e8a588a84","US100Z25.sim","M30","5y","2020-11-10","2025-11-10","N/A","14","1.38","2.82","none","ATR_RISK","0.41",,"0","20","16","1","0",""
"S5238a9a004374269","BTCX25.sim","M30","3y","2022-11-10","2025-11-10","N/A","15","2.74","3.75","none","FIXED_LOT",,"0.36","0","55","116","1","5",""
"S214d7bef09e4b6ba","XAUZ25.sim","H1","3y","2022-11-10","2025-11-10","N/A","12","1.5","3.99","none","ATR_RISK","0.95",,"0","12","54","1","10",""
"S819f01e58436986e","US500Z25.sim","M30","3y","2022-11-10","2025-11-10","N/A","21","2.67","3.49","none","FIXED_LOT",,"0.16","0","7","2","1","0",""
"S7a6303350ccaca33","BTCX25.sim","M30","3y","2022-11-10","2025-11-10","N/A","16","2.44",,"atr1.0","FIXED_LOT",,"0.26","0","45","25","1","0",""
"S0449ea5a8a7fcd44","US30Z25.sim","H4","5y","2020-11-10","2025-11-10","N/A","21","2.58","1.3","none","ATR_RISK","0.89",,"0","23","24","2","5",""
"Sab736fe602b1ffda","XAUZ25.sim","M30","3y","2022-11-10","2025-11-10","N/A","20","1.84","2.42","none","ATR_RISK","0.97",,"0","39","53","1","0",""
"Sdcc3cdd341cb8fc8","US500Z25.sim","H4","5y","2020-11-10","2025-11-10","N/A","16","1.61","3.91","none","FIXED_LOT",,"0.34","0","8","7","2","0",""
"See74fac855cefd57","XAUZ25.sim","M30","3y","2022-11-10","2025-11-10","N/A","13","2.71","1.45","none","FIXED_LOT",,"0.12","0","17","52","1","10",""
"Saa833c1e62927ee4","US100Z25.sim","H1","3y","2022-11-10","2025-11-10","N/A","12","1.86",,"atr1.0","ATR_RISK","0.46",,"0","38","20","1","0",""
"Sa46a2939069d1509","XAUZ25.sim","H4","3y","2022-11-10","2025-11-10","N/A","20","2.8",,"atr1.0","ATR_RISK","1",,"0","54","19","1","0",""
"Seca7dd5222325012","XAUZ25.sim","H4","3y","2022-11-10","2025-11-10","N/A","13","2.12","2.73","none","ATR_RISK","0.89",,"0","26","42","1","10",""
"Sb36254a44e64052a","US500Z25.sim","H1","3y","2022-11-10","2025-11-10","N/A","13","1.35","3.25","none","ATR_RISK","0.97",,"0","3","4","1","10",""
"S7dac81d9b8654f05","US100Z25.sim","M30","3y","2022-11-10","2025-11-10","N/A","17","1.24",,"atr1.0","ATR_RISK","0.5",,"0","27","29","1","0",""
"Sd7b2e325c601bf48","USOILZ25.sim","H4","3y","2022-11-10","2025-11-10","N/A","17","2.06","2.08","none","ATR_RISK","0.97",,"0","8","9","1","5",""
"Se5f0f51c7d86bdf0","BTCX25.sim","H1","3y","2022-11-10","2025-11-10","N/A","21","2.43","2.12","none","ATR_RISK","0.56",,"0","116","68","2","0",""
"S2124eeb68de59d25","US100Z25.sim","H1","5y","2020-11-10","2025-11-10","N/A","15","2.83","3.97","none","ATR_RISK","0.28",,"0","39","38","2","0",""
"Sf34a05edb74f4b39","USOILZ25.sim","H4","3y","2022-11-10","2025-11-10","N/A","10","2.67","1.69","none","FIXED_LOT",,"0.15","0","10","10","1","10",""
"S97774fa0adc3fa28","US30Z25.sim","M30","5y","2020-11-10","2025-11-10","N/A","14","2.54","3.56","none","ATR_RISK","0.99",,"0","22","12","1","0",""
"Sb5f6538230d47e39","XAUZ25.sim","H1","3y","2022-11-10","2025-11-10","N/A","17","2.27","3.92","none","ATR_RISK","0.64",,"0","28","31","1","0",""
"S46b568385afd39b1","USOILZ25.sim","H1","5y","2020-11-10","2025-11-10","N/A","10","2.77","3.87","none","ATR_RISK","0.87",,"0","12","14","2","0",""
"S59bd874709d0c62e","XAUZ25.sim","M30","5y","2020-11-10","2025-11-10","N/A","21","1.46","2.64","none","ATR_RISK","0.18",,"0","41","20","1","0",""
"S38d23ff900ebf68a","USOILZ25.sim","H1","3y","2022-11-10","2025-11-10","N/A","16","2.81","3.68","none","ATR_RISK","0.5",,"0","6","14","2","10",""
"S1809a1b9f9c27a81","BTCX25.sim","H1","5y","2020-11-10","2025-11-10","N/A","17","2.66","3.37","none","ATR_RISK","0.19",,"0","105","116","1","0",""
"S871553d9e09bce75","US30Z25.sim","H4","3y","2022-11-10","2025-11-10","N/A","19","2.93",,"atr1.0","ATR_RISK","0.87",,"0","20","14","1","0",""
"S01b63db73f0778da","USOILZ25.sim","M30","3y","2022-11-10","2025-11-10","N/A","17","1.48","2.2","none","ATR_RISK","0.27",,"0","12","15","2","0",""
"S41619a0744be8755","BTCX25.sim","H1","3y","2022-11-10","2025-11-10","N/A","17","2.62","3.18","none","FIXED_LOT",,"0.36","0","91","112","2","5",""
"S13920cf03747f7c5","US100Z25.sim","H4","5y","2020-11-10","2025-11-10","N/A","11","2.95",,"atr1.0","ATR_RISK","0.37",,"0","39","30","2","10",""
"S878540deeb3885f9","USOILZ25.sim","H4","3y","2022-11-10","2025-11-10","N/A","17","1.24","1.25","none","ATR_RISK","0.41",,"0","5","12","1","0",""
"S4f48d40280ccf67b","USOILZ25.sim","H4","3y","2022-11-10","2025-11-10","N/A","15","1.5","1.27","none","FIXED_LOT",,"0.28","0","10","10","1","0",""
"Sf01bc1f831c34f59","BTCX25.sim","H4","3y","2022-11-10","2025-11-10","N/A","11","2.72","1.26","none","FIXED_LOT",,"0.43","0","91","31","1","5",""
"S215f88c8632eeba3","US500Z25.sim","H4","3y","2022-11-10","2025-11-10","N/A","13","1.46","3.73","none","FIXED_LOT",,"0.07","0","4","5","2","5",""
"S439b9431662581fc","US100Z25.sim","H4","3y","2022-11-10","2025-11-10","N/A","15","1.95","1.5","none","FIXED_LOT",,"0.3","0","15","22","1","0",""
"Sa3b9c81c9db3f060","US30Z25.sim","H1","5y","2020-11-10","2025-11-10","N/A","11","1.28","2.02","none","ATR_RISK","0.16",,"0","8","8","1","0",""
"S900bd1fd33158a75","XAUZ25.sim","H1","5y","2020-11-10","2025-11-10","N/A","18","2","2.18","none","ATR_RISK","0.59",,"0","20","52","1","0",""
"S7664708f44d446ba","US30Z25.sim","M30","3y","2022-11-10","2025-11-10","N/A","20","2.46","1.48","none","FIXED_LOT",,"0.48","0","12","14","2","0",""
"S3d13d2a2720baf9a","USOILZ25.sim","H1","5y","2020-11-10","2025-11-10","N/A","11","2.43","1.84","none","FIXED_LOT",,"0.21","0","9","11","2","5",""
"S7a0a6d12a5865f42","US100Z25.sim","H4","5y","2020-11-10","2025-11-10","N/A","15","1.82","3.11","none","FIXED_LOT",,"0.24","0","16","34","1","0",""
"S4923209a7f8e49b4","USOILZ25.sim","M30","3y","2022-11-10","2025-11-10","N/A","18","1.72","3.3","none","ATR_RISK","0.4",,"0","13","12","1","0",""
"S5505b710879ceb9f","USOILZ25.sim","M30","5y","2020-11-10","2025-11-10","N/A","19","2.33",,"atr1.0","FIXED_LOT",,"0.48","0","4","6","1","0",""
"Sff32b9d1df8706ac","US30Z25.sim","H4","5y","2020-11-10","2025-11-10","N/A","17","2.03","2.61","none","FIXED_LOT",,"0.17","0","25","8","1","5",""
"S15bc4ccf0fd24eef","US100Z25.sim","H4","5y","2020-11-10","2025-11-10","N/A","17","2.71",,"atr1.0","ATR_RISK","0.16",,"0","35","28","1","0",""
"Sb900d662141da7fa","XAUZ25.sim","H1","3y","2022-11-10","2025-11-10","N/A","13","2.06","3.61","none","ATR_RISK","0.3",,"0","24","11","1","0",""
"S2ca9bac2a0a97765","USOILZ25.sim","H1","5y","2020-11-10","2025-11-10","N/A","16","1.67",,"atr1.0","ATR_RISK","0.9",,"0","4","8","1","10",""
"S39f5960c647069d1","US100Z25.sim","M30","5y","2020-11-10","2025-11-10","N/A","10","1.9",,"atr1.0","ATR_RISK","0.79",,"0","14","34","1","5",""
"S0ff91f10248679b9","XAUZ25.sim","H4","5y","2020-11-10","2025-11-10","N/A","13","1.9","3.71","none","FIXED_LOT",,"0.34","0","16","59","1","0",""
"S115100ca69c792cf","XAUZ25.sim","H1","3y","2022-11-10","2025-11-10","N/A","15","2.22","1.53","none","ATR_RISK","0.47",,"0","19","32","1","10",""
"S48b439fb1cf39c65","USOILZ25.sim","M30","3y","2022-11-10","2025-11-10","N/A","18","1.9",,"atr1.0","FIXED_LOT",,"0.28","0","14","9","2","10",""
"S20233dde087cfd28","XAUZ25.sim","H1","3y","2022-11-10","2025-11-10","N/A","14","1.59",,"atr1.0","ATR_RISK","0.78",,"0","53","52","1","0",""
"S192cf71e868b7b8e","US100Z25.sim","H1","5y","2020-11-10","2025-11-10","N/A","17","1.54","2.88","none","FIXED_LOT",,"0.34","0","23","29","2","10",""
"S32eaaf67d07128fc","USOILZ25.sim","H4","3y","2022-11-10","2025-11-10","N/A","18","2.51","1.42","none","FIXED_LOT",,"0.34","0","3","15","1","0",""
"S122eb2e56c34f3e0","US100Z25.sim","M30","5y","2020-11-10","2025-11-10","N/A","20","1.37","2.58","none","ATR_RISK","0.45",,"0","35","35","1","0",""
"S85bd8ff5f92d3b96","XAUZ25.sim","H4","3y","2022-11-10","2025-11-10","N/A","12","1.3",,"atr1.0","FIXED_LOT",,"0.21","0","25","31","1","0",""
"S25b11f7063ab211e","US30Z25.sim","M30","3y","2022-11-10","2025-11-10","N/A","19","2.44","2.05","none","ATR_RISK","0.97",,"0","6","17","1","5",""
"S95b99b962c407441","US500Z25.sim","H1","5y","2020-11-10","2025-11-10","N/A","18","2.14","1.39","none","ATR_RISK","0.47",,"0","2","3","2","0",""
"S8b7db2685dfb807a","US30Z25.sim","H4","3y","2022-11-10","2025-11-10","N/A","20","2.8","3.24","none","FIXED_LOT",,"0.49","0","22","25","1","5",""
"Sb6aafcde94ec9916","US100Z25.sim","H1","5y","2020-11-10","2025-11-10","N/A","14","2.29","2.02","none","ATR_RISK","0.73",,"0","21","24","1","5",""
"S17f48bd8702e4608","US500Z25.sim","H1","3y","2022-11-10","2025-11-10","N/A","18","1.49","3.69","none","ATR_RISK","0.54",,"0","4","3","1","0",""
"S72ac5e99372745ab","US30Z25.sim","H4","3y","2022-11-10","2025-11-10","N/A","14","2.66","1.92","none","FIXED_LOT",,"0.32","0","16","15","1","0",""
"S97b31d3fd33a41e2","USOILZ25.sim","H1","5y","2020-11-10","2025-11-10","N/A","13","2.19","1.94","none","ATR_RISK","0.18",,"0","8","6","1","5",""
"S222d88d82ff78839","XAUZ25.sim","H1","5y","2020-11-10","2025-11-10","N/A","19","1.47","1.91","none","ATR_RISK","0.36",,"0","28","31","1","0",""
"S2004f76752951cae","US30Z25.sim","H1","3y","2022-11-10","2025-11-10","N/A","20","2.64",,"atr1.0","ATR_RISK","0.78",,"0","14","12","1","0",""
"S33cc1a6ee6c26fb3","BTCX25.sim","H4","3y","2022-11-10","2025-11-10","N/A","10","2.85","3.1","none","ATR_RISK","0.24",,"0","93","87","1","5",""
"S373058f2cdb450cb","US500Z25.sim","H1","3y","2022-11-10","2025-11-10","N/A","21","2.29","3.05","none","FIXED_LOT",,"0.49","0","3","8","1","0",""
"S76dfc79951c7e868","XAUZ25.sim","M30","3y","2022-11-10","2025-11-10","N/A","20","1.5","2.16","none","ATR_RISK","0.39",,"0","55","31","1","0",""
"Sc9fb7aa4c03d58e1","BTCX25.sim","H4","5y","2020-11-10","2025-11-10","N/A","14","1.94","2.97","none","ATR_RISK","0.47",,"0","60","103","2","10",""
"S746a9dfe0e4bcfd3","US30Z25.sim","H1","5y","2020-11-10","2025-11-10","N/A","20","2.51","3.68","none","FIXED_LOT",,"0.48","0","14","15","1","0",""
"Sbd1a8e6800850dcb","US500Z25.sim","H4","5y","2020-11-10","2025-11-10","N/A","10","2.53","2.69","none","ATR_RISK","0.48",,"0","8","7","1","5",""
"Sc9ce6afbc2257036","US100Z25.sim","H1","5y","2020-11-10","2025-11-10","N/A","12","2.73","1.5","none","ATR_RISK","0.27",,"0","36","23","1","0",""
"S6313a01d3f0f0f9e","XAUZ25.sim","H1","3y","2022-11-10","2025-11-10","N/A","20","1.75","1.65","none","FIXED_LOT",,"0.19","0","42","10","1","5",""
"S4eba9389fcb242d6","US500Z25.sim","M30","3y","2022-11-10","2025-11-10","N/A","18","2.19","1.96","none","FIXED_LOT",,"0.36","0","4","6","2","0",""
"Se85cedcb6cf77fbd","BTCX25.sim","M30","5y","2020-11-10","2025-11-10","N/A","12","1.42","2.86","none","ATR_RISK","0.89",,"0","120","78","1","5",""
"S7a7929d2e2e4ea0c","US30Z25.sim","H1","3y","2022-11-10","2025-11-10","N/A","21","2.78",,"atr1.0","FIXED_LOT",,"0.13","0","13","22","1","0",""
"S07110b035f0a3de9","US100Z25.sim","H4","5y","2020-11-10","2025-11-10","N/A","12","2.66",,"atr1.0","FIXED_LOT",,"0.07","0","32","11","1","5",""
"S4299a658516a16d7","US30Z25.sim","H1","5y","2020-11-10","2025-11-10","N/A","18","1.39","1.95","none","ATR_RISK","0.18",,"0","24","14","2","10",""
"Sc73343a08e8aea6b","BTCX25.sim","H1","3y","2022-11-10","2025-11-10","N/A","21","1.92","2.04","none","ATR_RISK","0.71",,"0","101","92","1","0",""
"S501d039e4fe14b15","US30Z25.sim","H4","3y","2022-11-10","2025-11-10","N/A","16","2.81","2.3","none","ATR_RISK","0.83",,"0","13","20","1","0",""
"Sf518a0b94e527f37","BTCX25.sim","H1","3y","2022-11-10","2025-11-10","N/A","15","1.88","2.15","none","ATR_RISK","0.13",,"0","88","53","1","0",""
"S4914eda1ee7b280e","BTCX25.sim","H4","5y","2020-11-10","2025-11-10","N/A","15","2.49","2.21","none","FIXED_LOT",,"0.28","0","63","61","1","0",""
"S8c1d5853a346243f","US500Z25.sim","H1","3y","2022-11-10","2025-11-10","N/A","21","1.44","3.64","none","ATR_RISK","0.59",,"0","7","7","1","0",""
"S746453eaec77175f","US30Z25.sim","M30","5y","2020-11-10","2025-11-10","N/A","10","1.47","2.45","none","ATR_RISK","0.36",,"0","19","10","1","5",""
"S8ca567df93a26b7c","US30Z25.sim","H4","5y","2020-11-10","2025-11-10","N/A","13","1.45","3.68","none","ATR_RISK","0.22",,"0","23","17","1","0",""
"S1d7438b800743b3e","US500Z25.sim","M30","3y","2022-11-10","2025-11-10","N/A","11","2.99","1.76","none","ATR_RISK","0.5",,"0","4","7","1","0",""
"S322db86019753bc8","US30Z25.sim","M30","5y","2020-11-10","2025-11-10","N/A","11","2.64","2.87","none","ATR_RISK","0.83",,"0","8","6","1","0",""
"Sb7b9347513f25d0d","XAUZ25.sim","H1","5y","2020-11-10","2025-11-10","N/A","10","1.52","3.88","none","ATR_RISK","0.88",,"0","21","39","1","5",""
"Sc19e1e15d67f98aa","USOILZ25.sim","M30","5y","2020-11-10","2025-11-10","N/A","17","1.95","3.45","none","FIXED_LOT",,"0.11","0","13","14","2","0",""
"Sa347444505a02318","US30Z25.sim","H1","5y","2020-11-10","2025-11-10","N/A","17","1.33","3.69","none","ATR_RISK","0.78",,"0","22","10","1","0",""
"S5ee621384d01f6ab","US100Z25.sim","H1","3y","2022-11-10","2025-11-10","N/A","13","2.77","1.21","none","ATR_RISK","0.56",,"0","23","14","1","5",""
"S23c5512db79c26a4","US500Z25.sim","H1","3y","2022-11-10","2025-11-10","N/A","14","2.22","1.27","none","ATR_RISK","0.43",,"0","5","5","1","0",""
"S77ecd31280683ec0","XAUZ25.sim","M30","5y","2020-11-10","2025-11-10","N/A","12","1.79",,"atr1.0","ATR_RISK","0.36",,"0","27","24","1","10",""
"S81810f371e328696","USOILZ25.sim","H4","3y","2022-11-10","2025-11-10","N/A","21","2.31",,"atr1.0","FIXED_LOT",,"0.26","0","7","9","1","5",""
"S299a144c0f6fcae4","US500Z25.sim","M30","3y","2022-11-10","2025-11-10","N/A","14","1.24","1.31","none","ATR_RISK","0.11",,"0","6","3","2","10",""
"S23afba2311f004bd","US500Z25.sim","M30","3y","2022-11-10","2025-11-10","N/A","20","2",,"atr1.0","ATR_RISK","0.59",,"0","5","6","1","0",""
"Sb61131561e5176bc","US30Z25.sim","H4","5y","2020-11-10","2025-11-10","N/A","17","2.65","1.67","none","FIXED_LOT",,"0.31","0","22","6","1","10",""
"S1b27fbb8b498f8d9","US100Z25.sim","H1","5y","2020-11-10","2025-11-10","N/A","10","2.74","3.16","none","ATR_RISK","0.17",,"0","18","39","2","0",""
"Sbedd62015cf9c73c","USOILZ25.sim","M30","5y","2020-11-10","2025-11-10","N/A","11","2.71","3.24","none","ATR_RISK","0.87",,"0","4","10","1","0",""
"S2b21bf35f4627637","USOILZ25.sim","M30","3y","2022-11-10","2025-11-10","N/A","13","2.15",,"atr1.0","FIXED_LOT",,"0.08","0","5","11","2","0",""
"Sf8fa396ae86619c9","XAUZ25.sim","H1","3y","2022-11-10","2025-11-10","N/A","19","1.35","2.58","none","FIXED_LOT",,"0.17","0","57","52","1","0",""
"Sd8dd6f7a81123c6a","USOILZ25.sim","H1","5y","2020-11-10","2025-11-10","N/A","15","1.93","3.01","none","ATR_RISK","0.69",,"0","7","10","1","5",""
"S1b2471c094b0d603","BTCX25.sim","H4","5y","2020-11-10","2025-11-10","N/A","15","2.48","2.09","none","ATR_RISK","0.26",,"0","38","37","1","5",""
"S2eb156666c1ec58d","XAUZ25.sim","M30","3y","2022-11-10","2025-11-10","N/A","21","2.95","2.26","none","FIXED_LOT",,"0.3","0","42","29","1","5",""
"Sf58f3b407be22123","US100Z25.sim","M30","3y","2022-11-10","2025-11-10","N/A","10","1.45","2.6","none","ATR_RISK","0.76",,"0","28","29","2","0",""
"S4a0922f8d4a324c8","US30Z25.sim","M30","3y","2022-11-10","2025-11-10","N/A","19","1.63","3.67","none","ATR_RISK","0.79",,"0","16","22","1","0",""
"Sf40dcd74ec09eeef","US500Z25.sim","H4","3y","2022-11-10","2025-11-10","N/A","12","1.66","3.67","none","FIXED_LOT",,"0.24","0","2","7","1","0",""
"S0362a806d471be3c","US100Z25.sim","M30","5y","2020-11-10","2025-11-10","N/A","20","2.11",,"atr1.0","ATR_RISK","0.79",,"0","13","14","1","5",""
"Sbfd10019b923b8ba","US500Z25.sim","M30","3y","2022-11-10","2025-11-10","N/A","11","2.09","1.42","none","ATR_RISK","0.82",,"0","6","6","1","0",""
"S84d635b50aed5c87","US500Z25.sim","H4","3y","2022-11-10","2025-11-10","N/A","13","2.49","1.36","none","ATR_RISK","0.27",,"0","2","7","1","10",""
"S4e3d81c8341b9b1b","US30Z25.sim","H4","3y","2022-11-10","2025-11-10","N/A","16","1.6","3.73","none","ATR_RISK","0.87",,"0","18","9","2","10",""
"S199953b4b49e3ed2","US100Z25.sim","H1","3y","2022-11-10","2025-11-10","N/A","12","2.28","1.58","none","ATR_RISK","0.25",,"0","16","18","1","0",""
"S8009f34d3cd43883","USOILZ25.sim","H4","5y","2020-11-10","2025-11-10","N/A","12","1.3","4","none","ATR_RISK","0.75",,"0","7","12","1","0",""
"Sdc264b222af3a9c7","BTCX25.sim","H1","5y","2020-11-10","2025-11-10","N/A","15","1.71","2.59","none","FIXED_LOT",,"0.47","0","60","98","2","0",""
"S63d4c5a3c07a087b","US100Z25.sim","M30","5y","2020-11-10","2025-11-10","N/A","20","2.06","1.45","none","FIXED_LOT",,"0.44","0","38","20","1","0",""
"S4347d2573278d895","US100Z25.sim","H4","5y","2020-11-10","2025-11-10","N/A","16","1.71",,"atr1.0","ATR_RISK","0.29",,"0","31","31","1","5",""
"Sbc578079a1236873","USOILZ25.sim","H1","3y","2022-11-10","2025-11-10","N/A","17","2.97","2.15","none","ATR_RISK","0.65",,"0","11","15","1","10",""
"S8f32e1a75e5b099b","USOILZ25.sim","H1","5y","2020-11-10","2025-11-10","N/A","16","2.86","3.36","none","FIXED_LOT",,"0.38","0","9","12","1","0",""
"S64c62c49d92f787e","US30Z25.sim","H4","3y","2022-11-10","2025-11-10","N/A","12","2.27","1.83","none","ATR_RISK","0.58",,"0","20","8","1","10",""
"S54e6495c4e1e0cb9","US100Z25.sim","H4","5y","2020-11-10","2025-11-10","N/A","21","2.31","1.69","none","FIXED_LOT",,"0.22","0","28","37","1","5",""
"S0a52422d614a47e2","US100Z25.sim","H1","3y","2022-11-10","2025-11-10","N/A","12","1.3","1.61","none","ATR_RISK","0.52",,"0","30","20","1","0",""
"S4fb40bf45f990bab","BTCX25.sim","H4","3y","2022-11-10","2025-11-10","N/A","14","2.64",,"atr1.0","ATR_RISK","0.13",,"0","39","99","1","5",""
"S17e504a880d89021","USOILZ25.sim","H4","5y","2020-11-10","2025-11-10","N/A","18","2.53",,"atr1.0","ATR_RISK","0.63",,"0","13","4","1","0",""
"S520fc6bec9fff794","US100Z25.sim","H1","3y","2022-11-10","2025-11-10","N/A","10","1.71","2.1","none","ATR_RISK","0.62",,"0","28","14","1","0",""
"Sd93d13d4ce3fb827","US30Z25.sim","H4","3y","2022-11-10","2025-11-10","N/A","13","2.54","3.19","none","ATR_RISK","0.5",,"0","9","13","2","10",""
"S72b260f7d9ce36a1","BTCX25.sim","H1","5y","2020-11-10","2025-11-10","N/A","19","1.57","1.71","none","ATR_RISK","0.13",,"0","35","40","1","5",""
"S9098001a67ae7881","US500Z25.sim","H1","5y","2020-11-10","2025-11-10","N/A","12","1.7","1.27","none","ATR_RISK","0.74",,"0","4","3","1","0",""
"S108ed60a6e7637d2","US100Z25.sim","M30","3y","2022-11-10","2025-11-10","N/A","20","2.04","1.81","none","ATR_RISK","0.21",,"0","33","34","2","0",""
"S18cb92bad6dba952","XAUZ25.sim","M30","3y","2022-11-10","2025-11-10","N/A","21","2.35","1.28","none","FIXED_LOT",,"0.34","0","22","10","1","10",""
"Sa253d31f14859d26","XAUZ25.sim","H4","5y","2020-11-10","2025-11-10","N/A","10","1.67",,"atr1.0","ATR_RISK","0.22",,"0","28","18","1","0",""
